Column1,Column2,Column3,Column4,Column5
1357104828716048385 ,2021-02-04 ,04:42:59 ,+0530 ,<DhesiPawandip> Why they are so a@ngery on Rihanna’s Tweet##indianfarmersprotest ##askindiawhy## Kisan Ekta##RihannaSupportsIndianFarmers #HumanRights4farmers #punjabfarmersprotest  https://t.co/4KWsdP7c2t
1357104131455012865 ,2021-02-04 ,04:40:13 ,+0530 ,<Jaito_Rajinder> #FarmersProtest #FarmersProtests #IndianFarmers #indianfarmersprotest #internetshutdown #FarmLaws #SinghuBorder #Humanrights #HumanRightsWatch
1357102656028872706 ,2021-02-04 ,04:34:21 ,+0530 ,<Jaito_Rajinder> #FarmersProtest #FarmersProtests #IndianFarmers #indianfarmersprotest #internetshutdown #FarmLaws #SinghuBorder #BLM #AllLivesMatter  https://t.co/oLQSaMTz4V
1357095880956911617 ,2021-02-04 ,04:07:26 ,+0530 ,<Ranip42769> @CuomoPrimeTime @ChrisCuomo #indianfarmer #indianfarmersprotest  https://t.co/WIh83fuDAK
1357095357163970564 ,2021-02-04 ,04:05:21 ,+0530 ,<Jaito_Rajinder> #FarmersProtest #FarmersProtests #IndianFarmers #indianfarmersprotest
1357093920023318528 ,2021-02-04 ,03:59:38 ,+0530 ,<SatvirS30866042> @27Dhaka @OpIndia_com Bilkul sahii kaha.. #KisanAndolan #KisaanMajdoorEktaZindabaad  #indianfarmersprotest
1357093456217333766 ,2021-02-04 ,03:57:48 ,+0530 ,<Jaito_Rajinder> #FarmersProtest #FarmersProtests #IndianFarmers #indianfarmersprotest
1357092069223849985 ,2021-02-04 ,03:52:17 ,+0530 ,<jasllllin> #KisanMajdoorEktaZindabaad #NoFarmersNoFood #FarmersProtest #SaveFarmers #KisanAndolan #Modikutta #westandwithfarmers #farmers #indianfarmersprotest #Kisanektamorcha #KisanEktaZindabad #isupportfarmers #NoFarmersNoFood  https://t.co/mKnx3UQYI6
1357091235379388416 ,2021-02-04 ,03:48:58 ,+0530 ,"<dilroopsingh> #ModiPlanningFarmerGenocide  #indianfarmer #indianfarmersprotest  #PMOIndia #FarmersProtest #StandWithFarmers    https://t.co/UaYfZRp6xN  @thepmo, @UNDP, @UNFAOand @PMOIndia, @UNDP_India, @nstomar, @timestrolley"
1357091067137523716 ,2021-02-04 ,03:48:18 ,+0530 ,<WorldCapTimes> Indian government reaches Its celebs to counter International Outrage against Human Rights WCT has countered many tweets as exact as copy pasted from one another #HumanRightsViolations #HumanRights4farmers #wearewithfarmers #FarmersProtest #indianfarmersprotest #IndianFarmers
1357087142221025280 ,2021-02-04 ,03:32:42 ,+0530 ,<Ranip42769> @LeoDiCaprio @aussie_ark #indianfarmer #indianfarmersprotest  https://t.co/awwp2YHL8Z
1357086782957871104 ,2021-02-04 ,03:31:17 ,+0530 ,<Ranip42769> @AOC @Sethrogen #indianfarmer #indianfarmersprotest  https://t.co/NE591DvXM7
1357084432688119810 ,2021-02-04 ,03:21:56 ,+0530 ,<sandhuamandeep0> @KingJames I would like to share with you what Indian government is doing to INDIAN FARMER at the world’s greatest PEACE PROTEST. #indianfarmersprotest #kisaanektazindabad #KisanAndolan #KisanTractorRally #ghazipurborder #SinghuBorder  https://t.co/I8xwJ2s8d3
1357083157850447878 ,2021-02-04 ,03:16:52 ,+0530 ,"<imkgwarish> @KanganaTeam कंगना और  बेचारे अंधभक्त सदमे में हैं, मिया खलीफा के फोटो भी एडिट नहीं कर सकते क्योंकि उनकी औकात से ज्यादा खतरनाक ओरिजिनल फोटो गूगल पर पड़े हैं 😂😂  #RihanaSupportIndianFarmers  #रिहाना  #indianfarmersprotest"
1357078347902308354 ,2021-02-04 ,02:57:46 ,+0530 ,<ipvaid> @rihanna @GretaThunberg - Can you care to explain #indianfarmersprotest /     farm laws before you support it or just supporting it for the sake of it. Special song for both of you!
1357068502293770240 ,2021-02-04 ,02:18:38 ,+0530 ,"<gotechsters> Thank you to everyone using their platforms to amplify the voices of TRUTH, JUSTICE, and HUMAN RIGHTS!! #KisaanMajdoorEktaZindabaad #IndianFarmersProtest #Sikh #Kisaan #TractorRally #TractorMarchDelhi #PeacefulProtest #Justice"
1357043842604654593 ,2021-02-04 ,00:40:39 ,+0530 ,<SkeletonThough1> #IndianFarmersProtest MSP needs to be mandated EVERYWHERE. All the new mandates are clear signs of neoliberalism that has FAILED in America. Neoliberalism DOESN'T WORK and screws over the little guy who gets exploited by the rich. Is it really that hard to wrap your head around?
1357033952482058242 ,2021-02-04 ,00:01:21 ,+0530 ,<alonzomoni> @PrakashRainbow @deepadoc Facts: 1. #UgyurGenocide has been on for years even before #IndianFarmersProtest 2. Rihanna has no known relative from India  Choosing to decry one and avoiding another is plain up hypocrisy We would regard her outcry better if she lends her voice for muslims killed by China.
1357011893341184002 ,2021-02-03 ,22:33:42 ,+0530 ,<JassToo26952279> #indianfarmersprotest
1357006829906141185 ,2021-02-03 ,22:13:34 ,+0530 ,<HrjtSingH1> International support coming in #indianfarmersprotest
1356976330999390220 ,2021-02-03 ,20:12:23 ,+0530 ,<SimonBinoy> I am overwhelmed by your tweet @rihanna supporting #IndianFarmersProtest. U r not from #India but u hv soft corner with farmers. But my #PM @narendramodi is very arrogant and he has prestige issue. He dont talk with poor. He will connect and favour #Ambani &amp; @gautam_adani.
1356965515768467458 ,2021-02-03 ,19:29:24 ,+0530 ,"<rampsingh2> This can be understood as a way to gain cheap popularity under a very poor thinking, otherwise they do not even know what the farmer does and how his life goes on. @rihanna @GretaThunberg @nstomar @narendramodi #IndiaAgainstPropaganda #indianFarmersProtest"
1356953978454466562 ,2021-02-03 ,18:43:34 ,+0530 ,"<kritika_sapkota> Rihanna, Greta, Mia, Meena   Look at all the women that took #IndianFarmersProtest to global arena.  Men, men where art thou?!"
1356939252882235393 ,2021-02-03 ,17:45:03 ,+0530 ,"<BollywoodlifeHi> Kangana Ranaut ने Diljit Dosanjh से कहा, ‘मैं तुझसे माफी मांगूंगी’ लेकिन रखी ये शर्त   #BollywoodGossip #BollywoodNews #DiljitDosanjh #EntertainmentNews #IndianFarmersProtest    https://t.co/1IRqBdSBBo"
1356936764548472834 ,2021-02-03 ,17:35:09 ,+0530 ,<mani24sjcpl> Lovely! Thank U @rihanna @GretaThunberg 4 Ur Support 4 #IndianFarmersProtest Just Can't Tolerate Comparing #India With #Myanmar r #Sudan! @SrBachchan @prakashraaj @rajinikanth @ikamalhaasan @PuneethRajkumar @alluarjun @anirudhofficial @VijaySethuOffl @Actor_Vivek @actorvijay
1356935507259912192 ,2021-02-03 ,17:30:10 ,+0530 ,<SaunnaK> Standing in solidarity with #Indianfarmersprotest
1356922138381307904 ,2021-02-03 ,16:37:02 ,+0530 ,"<BollywoodlifeHi> Akshay Kumar को भारतीय सरकार का सपोर्ट करना पड़ा भारी, लोगों ने कहा ‘कनाडा वाले बीच में ना बोलें...’   #AkshayKumar #BollywoodGossip #BollywoodNews #EntertainmentNews #IndianFarmersProtest    https://t.co/VAjmOR4ApH"
1356902257925660672 ,2021-02-03 ,15:18:02 ,+0530 ,"<BollywoodlifeHi> Indian Farmers Protest: Diljit Dosanjh ने Rihana के लिए बनाया गाना, कहा ‘मैं तेरा दीवाना रिहाना...’, देखें VIdeo   #BollywoodGossip #BollywoodNews #DiljitDosanjh #EntertainmentNews #IndianFarmersProtest    https://t.co/b4qi1EvYl1"
1356899742588932099 ,2021-02-03 ,15:08:03 ,+0530 ,"<BollywoodlifeHi> Indian Farmers Protest: Kangana Ranaut से ट्विटर पर भिड़ीं Kubbra Sait, कहा ‘बेड़ा गर्क कर दिया इसने...’   #BollywoodGossip #BollywoodNews #DiljitDosanjh #EntertainmentNews #IndianFarmersProtest    https://t.co/vl1gI5mxbQ"
1356895213164195842 ,2021-02-03 ,14:50:03 ,+0530 ,"<BollywoodlifeHi> Indian Farmers Protest: Kangana Ranaut पर फिर भड़के Diljit Dosanjh, कहा ‘तेरे अकेले का देश नहीं है...’   #BollywoodGossip #BollywoodNews #DiljitDosanjh #EntertainmentNews #IndianFarmersProtest    https://t.co/8z3yyYJD8r"
1356892474606714881 ,2021-02-03 ,14:39:10 ,+0530 ,<Twittylomi> According to news so called #RepublicBharat #Rihanna Hollywood ki hn to unko #IndianFarmersProtest se kya mtlb Hona chahiye okay!!!☹️☹️ On the other side 💁🏻‍♀️ @KanganaTeam bhi to Bollywood se hn unko bhi kya mtlb Hona chahiye #FarmersProtest se🤔🤔🤔
1356871820964724737 ,2021-02-03 ,13:17:06 ,+0530 ,<hassanakazi> #indianfarmersprotest #RihannaSupportsIndianFarmers #Rihanna
1356842980888305665 ,2021-02-03 ,11:22:30 ,+0530 ,<Ravinde01165277> @GretaThunberg Biggest thanks dear..you stand with truths...#indianfarmersprotest
1356828674570342408 ,2021-02-03 ,10:25:39 ,+0530 ,"<mandeeps_dhami> @rihanna Thank you 4 raising voice in suport to #IndianFarmersProtest #isupportfarmersprotest Water, electricity like basic supplies r disturbed by Govt. Causing females top victims. Temporary toilet internet services r also afected. Which is #HumanRightsViolations @Kisanektamorcha @cnni"
1356820643287760896 ,2021-02-03 ,09:53:44 ,+0530 ,<thehawk> Monty Panesar Invites Rihanna to Talk on Indian Farmers' Protest #MontyPanesar #Rihanna #IndianFarmersProtest  https://t.co/Vro4FI4bFm
1356804306792419328 ,2021-02-03 ,08:48:49 ,+0530 ,<RamanjeetSran> @rihanna Thanx for the support #indianfarmersprotest
1356801183755632642 ,2021-02-03 ,08:36:25 ,+0530 ,<DeepKhangura33> #indianfarmersprotest  #StandwithFarmersProtest
1356787234167488514 ,2021-02-03 ,07:40:59 ,+0530 ,<Kanwal_Preet17> @TThakurayan @rihanna @rihanna supports #IndianFarmersProtest and she can even though she is not Indian. Indian celebrities also supported #BLM so now would you say they got involved in U.S. internal matter?
1356719886681178112 ,2021-02-03 ,03:13:22 ,+0530 ,"<AngelaKandola> The  Indian farmers petition has hit over 100k signatures, so #Parliament will consider this for a debate. A big thank you to everyone who have supported the #indianfarmersprotest ⁦@TanDhesi⁩ ⁦@PreetKGillMP⁩ ⁦@SikhCouncilUK⁩ ⁦@MyNottingham⁩  https://t.co/msgdeng4pU"
1356714633059516417 ,2021-02-03 ,02:52:29 ,+0530 ,<Deshmukh0077> @rihanna Thanks 4 supporting #IndianFarmersProtest
1356696576983506944 ,2021-02-03 ,01:40:44 ,+0530 ,<ClaireLKD> Rihanna quotes appearing over facbook... Keep the Rihanna quotes coming! Shine bright like a diamond... @rihanna  #Kashmir #FreeYasinMalik #IndianFarmersProtest
1356695284865236993 ,2021-02-03 ,01:35:36 ,+0530 ,<ClaireLKD> Get dem haters out your circle - ‘Dem Haters' @rihanna  #IndianFarmersProtest #Rihanna #FreeYasinMalik
1356672244294905856 ,2021-02-03 ,00:04:03 ,+0530 ,"<vinayakkale25> @KanganaTeam Dear @rihanna please Ignore Kangana, she is mentally disturbed. Taking Cocaine every day. Also she is illiterate as well.  Thanks Rihanna on behalf of all Indian Farmers.  #FarmersProtest #IndianFarmersProtest #KisanAndolan #FarmersStandingFirm"
1356669969186975746 ,2021-02-02 ,23:55:01 ,+0530 ,<vinayakkale25> World wide everyone should speak on Indian Farmers Protest... Indian Government is just behaving like Hitler...  Thanks @rihanna  #IndianFarmersProtest #FarmersProtest #KisanAandolan #FarmersStandingFirm #FarmBills2020
1356653817190842368 ,2021-02-02 ,22:50:50 ,+0530 ,<deshveen> @BernhardFraser Lols Merde 😂😆 What a Cretin!! Heard of the Farmers Protests in Delhi?  #indianfarmersprotest in Delhi largest in World 🌎. Godi has arrested journalists and beat some up. Closed down the internet. Amongst other Human Rights abuses  #DelhiPolice #MandeepPunia #FarmersProstest
1356645069659512835 ,2021-02-02 ,22:16:04 ,+0530 ,<DeepKhangura33> #indianfarmersprotest
1356643153751670784 ,2021-02-02 ,22:08:27 ,+0530 ,<DeepKhangura33> #indianfarmersprotest #FarmersProtest  #StandwithFarmersProtest
1356567691352363008 ,2021-02-02 ,17:08:36 ,+0530 ,<butwhaty> @PMOIndia @HCI_London Dil me nahi Road pe keecha kisano ko e pradanmanthri @narendramodi   #IndianFarmersProtest
1356343643154513920 ,2021-02-02 ,02:18:18 ,+0530 ,<SandeepKaurMan4> #BJPGoonsAttackingFarmers #ShameOnDelhiPolice #indianfarmersprotest #FarmersAreNotTerrorists #ModiPlanningFarmerGenocide #ModiPlanningFarmersGenocide #NoFarmersNoFood #Tractor2Twitter  https://t.co/PtdtuwmCpO
1356044459218231300 ,2021-02-01 ,06:29:27 ,+0530 ,"<SikhFeminist> I strongly believe that a @BernieSanders administration would have been speaking out against the harsh treatment of protesters, healthcare workers, and journalists in north India right now. It's frustrating that @POTUS won't. #IndianFarmersProtest"
1355973324413628416 ,2021-02-01 ,01:46:47 ,+0530 ,"<punam_h> Internet seva band karney se aandolan kamjor nahi hoga, jitni marzi sajishey kar le ye govt.   https://t.co/ZqParqaXEg Plz sab isey ek baar dhyaan se jaroor sunana.  #kissanaektazindabaad  #FarmerProtest #kissan_life_matters  #indianfarmersprotest #Singhu"
1355941256174571520 ,2021-01-31 ,23:39:22 ,+0530 ,"<SoniSamridhi> The ongoing #IndianFarmersProtest doesn’t comprise of 1 particular religion/ one particular state. Farmers frm across India, belonging 2 all religions r participating, just like Indians frm all over the  country, belonging2 all diff religions r supporting  https://t.co/n1zd6YeAJ1"
1355796034971201537 ,2021-01-31 ,14:02:18 ,+0530 ,<ExpressLiveNews> بھارتی کسانوں کا دھرنا ختم کرنے کیلیے ریاستی دہشت گردی جاری مزید پڑھیے :  https://t.co/TbDXo8JoHw #Indianfarmers #IndianFarmersProtest  https://t.co/31ZlW4Sxb9
1355790420396093441 ,2021-01-31 ,13:40:00 ,+0530 ,<acenews_com_pk> #indianfarmersprotest #indianfarmer بھارتی کسانوں کا احتجاج، فوج طلب کرلی گئی  https://t.co/RaFFyAUQ1q
1355779573896552450 ,2021-01-31 ,12:56:54 ,+0530 ,<johnnyh92539958> The biased and fake news promoters in the west are not reporting the plight of Indian Farmers  #BBC #DW #WAPO #NYT #FoxNews  #newyork #london #Undemocratic #Modi  #NewDelhi #India #Chennai #Mumbai #UttarPradesh #indianfarmersprotest  #Nepal #Dubai #Tibet #singapore #riyadh  https://t.co/dMdI9E5K3q
1355615252403036161 ,2021-01-31 ,02:03:56 ,+0530 ,<Deepjatana1> #FarmLaws #BJPGoonsAttackingFarmers #indianfarmersprotest
1355613508826771459 ,2021-01-31 ,01:57:01 ,+0530 ,"<MissDPhillips1> Hmm, There's an uneasy feeling here. When peaceful protests happen,  for whatever reason, and a Government then decides to  cut off the people's 'access'  to the outside world  - SOMETHING -  is very wrong?   #IndianFarmersProtest   https://t.co/5DcymcarVX"
1355576282310987780 ,2021-01-30 ,23:29:05 ,+0530 ,<JasaratAlert> بھارتی کسانوں کا دھرنا ختم کرنے کیلیے ریاستی دہشت گردی جاری مزید پڑھیے :  https://t.co/XhNJEt99wA #Indianfarmers #IndianFarmersProtest  https://t.co/iBijrvty4t
1355570592183951363 ,2021-01-30 ,23:06:29 ,+0530 ,"<syedn_hussain> #IndianFarmersProtest: Day after violence, Singhu border turns into #fortress  https://t.co/PGjO1xv7Kk"
1355480229461057539 ,2021-01-30 ,17:07:24 ,+0530 ,"<Fishface72> @OHse7en @DoctorSouz @TheStalwart ok , a lot happened yesterday , spikes in gold and silver ARE BIG MOVES ,away from the risky markets which fell ,.    BUYING Gold is also a move away from $$ WEAKNESS ! dollar is drunk and has another bottle stashed for Monday HOLD THE LINE #ENDTHEFED #GME #INDIANFARMERSPROTEST"
1355387872585519108 ,2021-01-30 ,11:00:25 ,+0530 ,<balvidhillon> Nothing has changed since 1984 for Sikhs in India  !!!!!!  #IndianFarmersProtest   1984 Sikh Genocide ReVisited @BBCBreaking  @AJEnglish  @FoxNews  @SkyNewsBreak  @cnnbrk  @abcnews  @ndtv  https://t.co/HNpEMjqh1s
1355353649698881537 ,2021-01-30 ,08:44:25 ,+0530 ,<kingralakhveer1> #ModiPlanningFarmerGenocide #IndianFarmersProtest   1984 Sikh Genocide ReVisited @BBCBreaking  @AJEnglish  @FoxNews  @SkyNewsBreak  @cnnbrk  @abcnews  @ndtv  https://t.co/SrqJz1hlxq
1355214060661436421 ,2021-01-29 ,23:29:45 ,+0530 ,<anews> An #Indian state blocked mobile internet across most of its districts on Friday following clashes between protesting #Indianfarmers and groups of men shouting anti-farmer and pro-police slogans  #Indianfarmersprotest #indiafarmer #farmersprotest #savethefarmers #delhinews #anews  https://t.co/8tB9JkPLyj
1355176085860835332 ,2021-01-29 ,20:58:51 ,+0530 ,<NewsfirstTamil> இந்திய விவசாயிகளின் போராட்டம் உக்கிரம்; அதானி குழுமத்திற்கு வலுக்கும் எதிர்ப்பு    https://t.co/ECyUra2T6m #IndianFarmersProtest #NewDelhi #FarmAct #AdaniGroup
1355160312291332106 ,2021-01-29 ,19:56:10 ,+0530 ,"<AsiaTodayOnCGTN> Thousands of Indian farmers have joined protesting colleagues, camping out on the outskirts of the capital #NewDelhi.   Clashes saw one person killed and at least 80 injured. #IndianFarmersProtest  (Photo: REUTERS)  https://t.co/nlLF5YKrEF"
1355158774512635911 ,2021-01-29 ,19:50:04 ,+0530 ,<kingralakhveer1> Nothing has changed since 1984 for Sikhs in India  !!!!!!  #IndianFarmersProtest   1984 Sikh Genocide ReVisited @BBCBreaking  @AJEnglish  @FoxNews  @SkyNewsBreak  @cnnbrk  @abcnews  @ndtv  https://t.co/TqLmnwzplN
1355127784545292289 ,2021-01-29 ,17:46:55 ,+0530 ,<Navisan91396736> @BBCWorld please cover #indianfarmersprotest which is happening from last two months peacefully in different parts of India!! Indian government is brutally killing basic human rights.. #SupportPeacefulTractorParade #supportindianfarmers🙏🙏  https://t.co/ZFr3YTcdN7
1355126877686390791 ,2021-01-29 ,17:43:19 ,+0530 ,<Navisan91396736> @ScottMorrisonMP please say something as #indianfarmersprotest need your support right now.. its heart breaking to see this happening in India. as a leader of a democratic country!! this is our responsibility to speak up for human rights!! #SupportPeacefulTractorParade  https://t.co/8U79i5iX1m
1354932809933201409 ,2021-01-29 ,04:52:09 ,+0530 ,"<SikhFeminist> Sikhs were butchered in India in 1984, in violence that was sanctioned by the govt. This genocide colors everything that is happening today re depictions of #IndianFarmersProtest.  ""Nowhere else in the world did the year 1984 fulfil its apocalyptic portents as it did in India."""
1354899452310519810 ,2021-01-29 ,02:39:36 ,+0530 ,<31inderjitsingh> @JoeBiden helo Mr.president i want request you there is massive farmer protest is going against new farm bills in India but police and government forcefully attacking on peaceful protest and Indian media declaring them as terroist please support #Indianfarmersprotest
1354611754484039683 ,2021-01-28 ,07:36:24 ,+0530 ,<Gs76493013> #HumanRights #indianfarmersprotest#usamedia  https://t.co/cA27TS6MjE
1354433433267744769 ,2021-01-27 ,19:47:49 ,+0530 ,<yourOwn321> Laal Qilay py Laal Nishan Maang Rha ha Hindustan ✊🏻  #IndianFarmersProtest  https://t.co/74uRGmdlT5
1354345641527283716 ,2021-01-27 ,13:58:58 ,+0530 ,"<MdNiaz_Mahmud> ভারতের কৃষক আন্দোলন সফল হোক। যে দেশের ই হোক, নিপীড়িত, অত্যাচারিত মানুষের পক্ষে কথা বলা আমাদের দায়িত্ব। #indianfarmersprotest  My heart goes with all the Indian farmers.  Hail to the farmers."
1354317553015926786 ,2021-01-27 ,12:07:21 ,+0530 ,<ThinakaranLK> இந்திய விவசாயிகளின் போராட்டத்திற்கு ஆதரவாக யாழில் ஆர்ப்பாட்டம் #IndianFarmersProtest #Jaffna #SriLanka #LKA #SL  https://t.co/PN5KjgQDJR
1354307496203210752 ,2021-01-27 ,11:27:23 ,+0530 ,<CheshtaBakshi> Rally is heading towards Kanjhawala Chowk-Auchandi border-KMP-GT road junction                     #FarmLaws #FarmersProtestUpdates #IndianFarmersProtest #Digpu #News   https://t.co/2t4rHgd3PK  https://t.co/RLGdKau4en
1354307492780642304 ,2021-01-27 ,11:27:22 ,+0530 ,<DigpuNews> Rally is heading towards Kanjhawala Chowk-Auchandi border-KMP-GT road junction                     #FarmLaws #FarmersProtestUpdates #IndianFarmersProtest #Digpu #News   https://t.co/E58Drlv45h  https://t.co/4R0Ng5zNrB
1354229289307303937 ,2021-01-27 ,06:16:37 ,+0530 ,<javeedstwit> @SikhFeminist Today in NYC Sikh community drove through in solidarity with #IndianFarmersProtest  https://t.co/uDQ9mvW3HF
1354152570936299523 ,2021-01-27 ,01:11:46 ,+0530 ,<balle_balle> @Channel4News Thank you for covering the story of Indian farmers!  #indianfarmersprotest #KisanTractorRally #C4News 👌🏽
1354145038884884481 ,2021-01-27 ,00:41:50 ,+0530 ,<official_amaar> @ZaidZamanHamid #IndianFarmersprotest #khalistan
1354129812957360128 ,2021-01-26 ,23:41:20 ,+0530 ,<PeasantsLeague> Lighting Candles in solidarity with the Striking Indian Farmers at the KPL Office. @ViaSeaf @ViaSeea @ECVC1 @via_campesina @cidioti @MVIWATA @ESAFFUG @FoodSovereignGH @Afsafrica @_ACBIO @cghrdkenya @GRAIN_org @GrassrootsIntl #IStandWithIndianFarmers #IndianFarmersProtest  https://t.co/F6cqOaEIQ4
1354129182297628675 ,2021-01-26 ,23:38:50 ,+0530 ,"<anews> #Indian #farmers have continued to gather against agricultural reforms, racing tractors up and down the streets of the capital before clashing with police. #NewDelhi #India #Indianfarmers #Indianfarmersprotest #sikh #modi #narendramodi #anews  https://t.co/cBai2Pus2d"
1354105229021597696 ,2021-01-26 ,22:03:39 ,+0530 ,<varthabharati> ಪ್ರತಿಭಟನೆ ಮುಂದುವರಿಯಲಿದೆ: ಸಂಯುಕ್ತ ಕಿಸಾನ್ ಮೋರ್ಚಾ  #FarmersProtest #indianfarmersprotest #DelhiFarmersProtest #Delhi  Read More here  https://t.co/RBsOPWYsHe  https://t.co/sAfpb3EOVr
1354073124795461632 ,2021-01-26 ,19:56:05 ,+0530 ,<Thetweetswala> Laal Qilay py Laal Nishan Maang Rha ha Hindustan ❤️  #IndianFarmersProtest
1354072455195881473 ,2021-01-26 ,19:53:25 ,+0530 ,<SinghSikh5> ⁦@SkyNews⁩ Look at that. Just a simple Google search shows that the ⁦@BBCWorld⁩ are interested in the #IndianFarmersProtest and if you scroll along you will find The Independent are also interested in it. Not Sky though. Going to delete the app #shame #farmers #indian  https://t.co/bGHuUe9PjX
1354066087827144704 ,2021-01-26 ,19:28:07 ,+0530 ,<TUCGlobal> Today on #indianrepublicday @The_TUC &amp; UK unions stand in #solidarity with #indianfarmersprotest unions protesting against the new repressive agricultural laws. We call on @PMOIndia to work with the unions &amp; repeal these farm laws immediately.  https://t.co/3RrcYuoQCT
1354065917756334080 ,2021-01-26 ,19:27:26 ,+0530 ,"<CommonMan_oB91> @Sandeepnewsman @BBCIndia @BBCHindi @BBCBreaking @ndtv @cnni @INCIndia @IYC @BhavikaKapoor5 @rohini_sgh @GauravPandhi @jawaria125 u might hv liked or RT, but if u r a supporter of AntiIndian forces favouring Provincialism &amp; u want a separate land for Sikhs then I m against u; I m only in favour of united India. #JaiHind don’t hijack #IndianFarmersProtest &amp; make it Khalistani movement pls  https://t.co/93b7fpwx53"
1354050092681089024 ,2021-01-26 ,18:24:33 ,+0530 ,<balle_balle> @BBCNews It's funny as you were about to report #indianfarmersprotest and then decided not to report it....?
1354031408851939330 ,2021-01-26 ,17:10:19 ,+0530 ,<balle_balle> #KisanTractorRally #Indianfarmersprotest
1354029804757151744 ,2021-01-26 ,17:03:56 ,+0530 ,<balle_balle> #indianfarmersprotest 👇🏽
1354022026541993985 ,2021-01-26 ,16:33:02 ,+0530 ,"<aak1880> #IStandWithFarmers  #indianfarmersprotest #FarmersProtest   Chaos as Indian farmers enter Delhi’s Red Fort, clash with police  https://t.co/Bw5WRPzfM8 via @AJEnglish"
1354019012435447809 ,2021-01-26 ,16:21:03 ,+0530 ,<balle_balle> #indianfarmersprotest in #Delhi farmers from all over India have united and protesting for their equal rights...it's the biggest protest in #india since fighting #indianIndependence
1353987329472536576 ,2021-01-26 ,14:15:09 ,+0530 ,<balle_balle> #indianfarmersprotest Good luck today! 🙏🏽💪🏽 a peaceful #delhichalo
1353957365674958848 ,2021-01-26 ,12:16:05 ,+0530 ,<thehawk> Indian police fire tear gas in clash with farmers on Republic Day #Indianfarmersprotest #Indianfarmers #agriculturalreforms  https://t.co/EQ1DUVX2hw
1353934762130300929 ,2021-01-26 ,10:46:16 ,+0530 ,<ComradeOil> Power to our farmers!!! #indianfarmersprotest   https://t.co/JsJKpqmmMr
1353885175017594880 ,2021-01-26 ,07:29:14 ,+0530 ,<KaypeeReena> #indiarepublicday #Indianfarmers #IndianFarmersProtest #TractorRally #india #punjab #farmers #ISupportIndianFarmers #ISupportFarmers #RepublicDay  https://t.co/ULOBDejG5m
1353724306254143494 ,2021-01-25 ,20:50:00 ,+0530 ,<gtvnetworkhd> دہلی میں بھارتی کسانوں کا احتجاج ، سیکیورٹی انتہائی سخت کردی گئی #IndianFarmersProtest #Delhi #GTVNews  https://t.co/hKPDTkHWdr
1353374686525067264 ,2021-01-24 ,21:40:44 ,+0530 ,<sikhnews247> sarwancanada: The evil powers are doing everything to crush the peaceful protest of farmers. Every one should raise a voice against the corrupt system of India. #FarmersProtest #indianfarmersprotest #FarmerProtest  https://t.co/rs9aRvYU7P
1353372044826603521 ,2021-01-24 ,21:30:14 ,+0530 ,<sarwancanada> The evil powers are doing everything to crush the peaceful protest of farmers. Every one should raise a voice against the corrupt system of India. #FarmersProtest  #indianfarmersprotest  #FarmerProtest  https://t.co/0PW0tgk37k
1353322144189603841 ,2021-01-24 ,18:11:57 ,+0530 ,<emergingPak001> #indianFarmersProtest
1353269958956838917 ,2021-01-24 ,14:44:35 ,+0530 ,<GauravChohan5> If the deaf are to HEAR  The sound has to be very LOUD   #Indianfarmersprotest #IndianFarmers #isupportfarmers #FarmersProtest  #tractor2twitter #DelhiFateh  https://t.co/7bDUXtV40j
